summary_nr,report_id,event_date,event_time,event_desc,event_keyword,const_end_use,build_stories,nonbuild_ht,project_cost,project_type,sic_list,fatality,state_flag,abstract_text,load_dt
200625895,454714,2010-09-23 08:15:00,,Employee Is Killed When Struck in the Head by Projectile,"HEAD,REPAIR,WELL,EQUIPMENT FAILURE,PRESSURE PIPING,STRUCK BY,WELLHEAD,FLYING OBJECT,PRESSURE RELEASE",,,,,,1389,X,,,2019-07-22 00:18:29 EDT
200630275,316400,1998-09-23 19:30:00,,Employee killed in gas well blowout,"AIR PRESSURE,GAS WELL,UNSECURED,CLOGGED,EXPLOSION,HIGH PRESSURE,BLOWOUT--OIL WELL,STRUCK BY,FLYING OBJECT,UNTRAINED",,,,,,1381,X,,,2019-07-22 00:18:29 EDT
200630606,316400,2000-10-08 00:25:00,,Employee killed in fall from oil derrick,"DERRICK,DERRICKMAN,WORK RULES,OIL WELL DRILLING,SAFETY BELT,FALL,FALL PROTECTION,DERRICK PLATFORM",,,,,,1381,X,,,2019-07-22 00:18:29 EDT
200631034,316400,2004-03-08 09:15:00,,Three employees are injured by drilling rig,"FRACTURE,WORK RULES,DRILL RIG--NON-OIL,PIPE,STRUCK BY,OIL RIG",,,,,,1381,,,,2019-07-22 00:18:29 EDT
200631240,316400,2005-10-19 11:50:00,,Employee Is Killed in Pit of Burning Oil,"BURN,FLAMMABLE LIQUID,FIRE,WELL,CAUGHT BY,LUBRICATING FLUID,TRENCH,EXPLOSION,PIT,OIL RIG",,,,,,1381,X,,,2019-07-22 00:18:29 EDT
200631257,316400,2005-10-18 17:30:00,,Employee Dies after Being Struck by High Pressure Hose,"HEAD,WELL,GAS,HOSE,HIGH PRESSURE,VALVE,PIPE,CONCUSSION,FACE,PRESSURE RELEASE",,,,,,1389,X,,,2019-07-22 00:18:29 EDT
200631265,316400,2005-11-02 09:20:00,,Employee Dies after Falling Into Containment Pit,"ASPHYXIATED,SLIP,PIT,FALL,DROWN,LOST BALANCE",,,,,,1381,X,,,2019-07-22 00:18:29 EDT
200631604,316400,2007-06-14 00:17:00,,Employee Is Killed from Electric Shock,"ELEC PROTECT EQUIP,SHOCK,INADEQUATE MAINT,LIGHTING,ELECTRIC SHOCK,HAND,OIL RIG,WORK SURFACE",,,,,,1381,X,,,2019-07-22 00:18:29 EDT
200631794,316400,2007-12-04 10:15:00,,Employee Is Killed When Struck by Collapsing Mast,"HEAD,BOOM,COLLAPSE,ROPE,PIPE,STRUCK BY,FLYING OBJECT,FACE,WINCH",,,,,,1381,X,,,2019-07-22 00:18:29 EDT
200631810,316400,2008-01-06 15:35:00,,Employee Dies after Being Struck by Tongs,"CHEST,RIGGING,DRILL PIPE,STRUCK BY",,,,,,1381,X,,,2019-07-22 00:18:29 EDT
200631851,316400,2008-04-17 18:30:00,,Two Employees Killed When Struck by Collapsing Derrick,"DERRICK,COLLAPSE,SAFETY BELT,OIL RIG MAST,STRUCK BY,OIL RIG",,,,,,1381,X,,,2019-07-22 00:18:29 EDT
200632008,316400,2009-03-03 10:30:00,,Employee Is Killed When Crushed Between Truck and Gate,"CAUGHT BETWEEN,TRUCK,STRUCK BY,RUN OVER,MOTOR VEHICLE",,,,,,1389,X,,,2019-07-22 00:18:29 EDT
200632081,316400,2009-05-20 08:30:00,,Five Employees Are Exposed to Noxious Fumes,"RESPIRATORY,LUNG,VAPOR,PPE,WELL,OVEREXPOSURE,OIL RIG,VOMIT",,,,,,1381,,,,2019-07-22 00:18:29 EDT
200632289,316400,2010-06-07 01:18:00,,Employees are severly burned while drilling well pad,"BURN,DRILL OPERATOR,FIRE,WELL,EXPLOSION",,,,,,1381,,,,2019-07-22 00:18:29 EDT
200640027,627700,1996-03-06 15:45:00,,Employee killed in tanker fire on oil rig,"BURN,TANK TRUCK,FLAMMABLE LIQUID,FLAMMABLE VAPORS,FIRE,CHEMICAL BURN,OIL WELL SERVICING,OIL RIG",,,,,,1389,X,,,2019-07-22 00:18:29 EDT
200640068,627700,1996-04-03 15:30:00,,Employees burned in fire while closing natural gas well,"BURN,GAS WELL,FLAMMABLE LIQUID,FLAMMABLE VAPORS,FIRE,NATURAL GAS,HIGH PRESSURE,GAS WELL DRILLING,ACCIDENTAL DISCHARGE,PRESSURE RELEASE",,,,,,1311,,,,2019-07-22 00:18:29 EDT
200640076,627700,1996-05-15 18:00:00,,Employee burned when natural gas from well ignites,"BURN,LEAK,FLAMMABLE VAPORS,WORK RULES,FIRE,NATURAL GAS,WELDING,TORCH,GAS WELL DRILLING,CUTTING AND BURNING",,,,,,1389,,,,2019-07-22 00:18:29 EDT
200640290,627700,1997-01-14 22:30:00,,STRUCK BY FALLING OBJECT,"BRAKE,DRILL OPERATOR,TRAVELLING BLOCK,STRUCK BY,FALLING OBJECT,OIL RIG",,,,,,1381,X,,,2019-07-22 00:18:29 EDT
200640514,627700,1997-04-10 17:00:00,,Employee drowns when truck overturns into pond,"STORM,STEEP GRADE,INEXPERIENCE,OIL WELL SERVICING,SLIPPERY SURFACE,TRACTOR TRAILER,DROWN,LOST CONTROL,OVERTURN,TRUCK DRIVER",,,,,,1389,X,,,2019-07-22 00:18:29 EDT
200640597,627700,1997-08-04 01:00:00,,Employee killed when crushed by falling blowout preventer,"UNSECURED,OIL WELL DRILLING,EQUIPMENT FAILURE,HOIST,CRUSHED,STRUCK BY,SLING,FALLING OBJECT,OIL RIG",,,,,,1381,X,,,2019-07-22 00:18:29 EDT
200640639,627700,1997-12-10 17:00:00,,Employee killed when gas vapors explode and ignite,"BURN,TANK TRUCK,GAS WELL,FLAMMABLE VAPORS,WORK RULES,FIRE,NATURAL GAS,GAS,EXPLOSION,PIPELINE",,,,,,1389,X,,,2019-07-22 00:18:29 EDT
200640720,627700,2000-08-06 22:00:00,,Employee killed when gas vapors explode,"BURN,TANK TRUCK,GAS WELL,FLAMMABLE VAPORS,WORK RULES,FIRE,DIESEL TRUCK,GAS,EXPLOSION,OFF LOADING",,,,,,1389,X,,,2019-07-22 00:18:29 EDT
200640738,627700,1998-09-01 07:00:00,,Two employees die of asphyxia from liquid nitrogen exposure,"LEAK,UNCONSCIOUSNESS,ASPHYXIATED,INHALATION,TRENCH,PIPELINE,OIL WELL SERVICING,FROZEN,CHEMICAL",,,,,,1389,X,,,2019-07-22 00:18:29 EDT
200640860,627700,1998-02-24 14:00:00,,"One employee killed, three injured when drill rig collapses","DERRICKMAN,COLLAPSE,INADEQUATE MAINT,UNSECURED,WORK RULES,LOAD SHIFT,OIL WELL DRILLING,FALL,BRACING,OIL RIG",,,,,,1381,X,,,2019-07-22 00:18:29 EDT
200641132,627700,1999-09-18 14:00:00,,"One employee killed, one injured during oil well blowout","HEAD,INSTALLING,GAS WELL,BLOWOUT--OIL WELL,OIL WELL SERVICING,CONTUSION",,,,,,1389,X,,,2019-07-22 00:18:29 EDT
200641140,627700,1999-09-29 15:30:00,,Employee suffers blow to the head and back,"HEAD,OIL WELL DRILLING,BACK,STRUCK BY",,,,,,1311,,,,2019-07-22 00:18:29 EDT
200641157,627700,1999-07-27 15:30:00,,Employee dies of heat-related heart attack,"CARDIOVASC SYSTEM,HEART,HEART ATTACK,HEAT STROKE,HEAT EXHAUSTION,HIGH TEMPERATURE",,,,,,1311,X,,,2019-07-22 00:18:29 EDT
200641165,627700,1999-09-07 12:00:00,,Employee killed in fall from oil derrick,"DERRICK,WORK RULES,OIL WELL DRILLING,FALL,ELEVATED WORK PLAT,TIE-OFF,DERRICK PLATFORM,OIL RIG",,,,,,1381,X,,,2019-07-22 00:18:29 EDT
200641181,627700,1999-11-12 17:00:00,,Employee killed by flying hatch cover,"TANK TRUCK,ACETYLENE TORCH,FLAMMABLE VAPORS,WORK RULES,MECHANIC,EXPLOSION,OIL WELL SERVICING,STRUCK BY,FLYING OBJECT,CUTTING AND BURNING",,,,,,1389,X,,,2019-07-22 00:18:29 EDT
200641215,627700,2000-01-09 23:15:00,,Employee killed when struck by falling load of pipes,"UNSECURED,WORK RULES,LOAD SHIFT,CAUGHT BETWEEN,OIL WELL SERVICING,STRUCK BY,UNSTABLE POSITION",,,,,,"1381,1389",X,,,2019-07-22 00:18:29 EDT
200641256,627700,1999-12-18 15:00:00,,Employee killed when crushed by compressor buggy,"BRAKE,OIL WELL DRILLING,STRUCK AGAINST,CAUGHT BETWEEN,CRUSHED,UNMANNED,MOTOR VEHICLE,SLOPE,CART",,,,,,1382,X,,,2019-07-22 00:18:29 EDT
200641264,627700,2000-01-12 10:00:00,,Employee killed when struck by projectile,"OIL WELL SERVICING,STRUCK BY,FLYING OBJECT",,,,,,1389,X,,,2019-07-22 00:18:29 EDT
200641280,627700,1999-12-13 18:25:00,,Employee killed in fall from derrick platform,"DERRICK,DERRICKMAN,WORK RULES,OIL WELL DRILLING,STRUCK AGAINST,LANYARD,FALL,ELEVATED WORK PLAT,TIE-OFF,DERRICK PLATFORM",,,,,,1381,X,,,2019-07-22 00:18:29 EDT
200641314,627700,2000-03-13 20:00:00,,Employee killed in frac tank explosion,"BURN,GAS WELL,FLAMMABLE LIQUID,FLAMMABLE VAPORS,WORK RULES,FRAC TANK,NATURAL GAS,EXPLOSION,SMOKING,OIL WELL SERVICING",,,,,,1389,X,,,2019-07-22 00:18:29 EDT
200641371,627700,2000-07-21 14:00:00,,"One employee killed, one injured by falling drill collar","HEAD,HOISTING MECHANISM,UNSECURED,WORK RULES,OIL WELL DRILLING,DRILL COLLAR,MECH MAT HANDLING,STRUCK BY,SLING,FALLING OBJECT",,,,,,1381,X,,,2019-07-22 00:18:29 EDT
200641819,627700,2001-03-15 14:45:00,,Employee Killed in Fall from Derrick in Stormy Weather,"ANCHOR,HIGH WIND,COLLAPSE,GUY,FALL,DERRICK PLATFORM",,,,,,1381,X,,,2019-07-22 00:18:29 EDT
200641983,627700,2001-08-01 12:45:00,,Employee dies from heart disease,"CHEST,HEART,HEART ATTACK,OIL WELL SERVICING,PIPE",,,,,,1311,X,,,2019-07-22 00:18:29 EDT
200642023,627700,2001-08-01 15:30:00,,Employee dies when sand line amputates legs,"AMPUTATED,WIRE ROPE,WORK RULES,OIL WELL DRILLING,CAUGHT BY,EQUIPMENT FAILURE,OIL RIG,LEG",,,,,,1389,X,,,2019-07-22 00:18:29 EDT
200642080,627700,2001-08-06 12:00:00,,Employee Dies Of Heart Attack Due To Heat Stress,"HEART,HEAT,ROCK,HEART ATTACK,STRUCK AGAINST,SANDBLASTING",,,,,,1389,X,,,2019-07-22 00:18:29 EDT
200642403,627700,2002-03-06 21:00:00,,"Employee killed, another injured in gas explosion","BURN,COMPRESSOR,NATURAL GAS,GAS,EXPLOSION",,,,,,1389,X,,,2019-07-22 00:18:29 EDT
200642544,627700,2002-07-11 12:30:00,,Three Employees Burned from Chemical Splash,"CAUSTIC,PPE,OIL WELL DRILLING,CHEMICAL BURN,PIPE,CHEMICAL VAPOR,OIL RIG,CHEMICAL",,,,,,1311,,,,2019-07-22 00:18:29 EDT
200642635,627700,2002-12-19 16:40:00,,Employee Killed When Struck in Head by Pipe,"HEAD,PIPE,STRUCK BY",,,,,,1389,X,,,2019-07-22 00:18:29 EDT
200642650,627700,2003-03-06 10:00:00,,Employee killed after falling from platform,"DERRICK,PLATFORM,FRACTURE,WORK RULES,FALL,NECK,OIL WELL SERVICING,OIL RIG,OVERTURN",,,,,,1389,X,,,2019-07-22 00:18:29 EDT
200642668,627700,2002-11-09 16:00:00,,Employee died in flash fire,"BURN,FIRE,OIL WELL SERVICING",,,,,,1389,X,,,2019-07-22 00:18:29 EDT
200642734,627700,2003-05-23 21:00:00,,Employee Killed When Struck by Kelly Bushing And Drill Slips,"DRILL COLLAR,KELLY BUSHING,STRUCK BY",,,,,,1311,X,,,2019-07-22 00:18:29 EDT
200642775,627700,2003-07-21 14:00:00,,One employee is killed and another injured during repairs,"CHEST,HEAD,PRESSURE PIPING,STRUCK BY,WELLHEAD,PUMP,PRESSURE RELEASE",,,,,,1389,X,,,2019-07-22 00:18:29 EDT
200642916,627700,2004-05-28 12:30:00,,Employee killed in fall from drilling rig floor,"DERRICK,FRACTURE,HEAD,WIRE ROPE,CONSTRUCTION,DRILL COLLAR,FLOOR OPENING,STRUCK BY,ARM,OIL RIG",,,,,,1381,X,,,2019-07-22 00:18:29 EDT
200642932,627700,2004-07-06 03:40:00,,Employee is killed when derrick collapses,"DERRICK,HIGH WIND,DERRICKMAN,COLLAPSE,CAUGHT BETWEEN,LANYARD,FALL,INATTENTION",,,,,,1381,X,,,2019-07-22 00:18:29 EDT
200642957,627700,2004-07-12 08:15:00,,Employee Dies after Fall from Derrick Ladder,"DERRICK,FRACTURE,FALL,STRUCK BY,OIL RIG,INATTENTION,LEG",,,,,,1389,X,,,2019-07-22 00:18:29 EDT
200642981,627700,2004-08-11 09:30:00,,Employee falls from a man basket and dies,"UNSECURED,OIL WELL DRILLING,STRUCK AGAINST,INDUSTRIAL TRUCK,FALL,FALL PROTECTION,CONCUSSION,ELEVATED WORK PLAT,GAS WELL DRILLING,WORK SURFACE",,,,,,1381,X,,,2019-07-22 00:18:29 EDT
200643070,627700,2004-12-03 12:00:00,,Employee Is Killed When Run over by Vehicle,"HEAD,EXPLOSIVES,OIL WELL DRILLING,STRUCK BY,RUN OVER,MOTOR VEHICLE,OIL RIG,INATTENTION",,,,,,1382,X,,,2019-07-22 00:18:29 EDT
200643120,627700,2004-12-28 15:00:00,,Employee Is Killed When He Lost Control of Vehicle,"EJECTED,FRACTURE,HEAD,VEHICLE,SPEEDING,STRUCK AGAINST,ENGINE,SEAT BELT,LOST CONTROL",,,,,,1382,X,,,2019-07-22 00:18:29 EDT
200643203,627700,2005-04-12 14:00:00,,Oil Well Platform Fall Kills One Employee and Injures Other,"DERRICK,HEAD,LIFELINE,LADDER,OIL WELL DRILLING,EQUIPMENT FAILURE,DISLOCATED,FALL,FALL PROTECTION,CONCUSSION",,,,,,1311,X,,,2019-07-22 00:18:29 EDT
200643237,627700,2005-05-24 15:00:00,,Employee Is Killed When Struck by Steel Flow Line,"HEAD,PPE,SUSPENDED LOAD,MECH MAT HANDLING,NECK,STRUCK BY,CONCUSSION,FALLING OBJECT,UNTRAINED",,,,,,1389,X,,,2019-07-22 00:18:29 EDT
200643245,627700,2005-05-30 13:45:00,,Employee Dies in Gas Well Drilling Operation,"CHEST,INADEQUATE MAINT,WORK RULES,WELL,NATURAL GAS,MANUAL MAT HANDLING,STRUCK BY,FALLING OBJECT,OIL RIG",,,,,,1381,X,,,2019-07-22 00:18:29 EDT
200643294,627700,2005-07-12 02:30:00,,Truck Driver Dies after Being Burned in Flash Fire,"BURN,TANK TRUCK,FIRE,FRAC TANK,OFF LOADING,TANK,TRUCK DRIVER",,,,,,1389,X,,,2019-07-22 00:18:29 EDT
200643302,627700,2005-09-12 15:30:00,,Perforating Gun Kills Employee and Injures Another,"WELL SERVICE RIG,EXPLOSIVES,WELL,TORSO,PERFORATING GUN,OIL WELL SERVICING,STRUCK BY,LEG,OIL WELL PERFORATING,PUNCTURE",,,,,,1389,X,,,2019-07-22 00:18:29 EDT
200643369,627700,2005-10-12 15:00:00,,Employee Is Killed When Struck by Pipe,"LEAK,WELL,GAS,HOSE,HIGH PRESSURE,VALVE,PIPE,STRUCK BY",,,,,,1389,X,,,2019-07-22 00:18:29 EDT
200643443,627700,2005-12-19 10:00:00,,Employee Dies of Heart Attack While Climbing Stairs,"CARDIOVASC SYSTEM,STAIR,HEART ATTACK,OIL WELL DRILLING,OIL RIG",,,,,,1381,X,,,2019-07-22 00:18:29 EDT
200643476,627700,2006-03-02 17:15:00,,Employee Is Killed While Performing Oil Drilling Operations,"INADEQUATE MAINT,EQUIPMENT OPERATOR,OIL WELL DRILLING,CAUGHT BETWEEN,CRUSHED,MECH MAT HANDLING,STRUCK BY,FALLING OBJECT,UNTRAINED,MECH MALFUNCTION",,,,,,1381,X,,,2019-07-22 00:18:29 EDT
200643518,627700,2006-07-06 16:15:00,,One Employee Is Killed and Two Are Injured at Drilling Rig,"HEAD,INADEQUATE MAINT,DRILL PIPE,KELLY BUSHING,LACERATION,DRILL RIG--NON-OIL,STRUCK BY,FALLING OBJECT,OIL RIG,LEG",,,,,,1381,X,,,2019-07-22 00:18:29 EDT
200643534,627700,2006-07-25 12:45:00,,Employee Dies in Gas Well Fire,"BURN,RIGGING,GAS WELL,FIRE,BACK,CHEMICAL VAPOR",,,,,,1389,X,,,2019-07-22 00:18:29 EDT
200643658,627700,2006-11-17 10:00:00,,Employee Is Killed When Struck by Pressurized Hose,"HEAD,HARD HAT,OIL TANK,LUBRICATING FLUID,HOSE,RUPTURE,HIGH PRESSURE,STRUCK BY,FACE",,,,,,1389,X,,,2019-07-22 00:18:29 EDT
200643716,627700,2007-02-22 11:00:00,,Employee Is Crushed and Killed by Falling Drilling Rig,"COLLAPSE,CAUGHT BETWEEN,CRUSHED,OIL RIG MAST,STRUCK BY,FALLING OBJECT,DERRICK PLATFORM,OIL RIG",,,,,,1381,X,,,2019-07-22 00:18:29 EDT
200643872,627700,2007-08-02 10:00:00,,Employee Is Electrocuted by Overhead Power Line,"SHOCK,WELL SERVICE RIG,OVERHEAD POWER LINE,ELECTROCUTED,TRUCK,ELECTRIC SHOCK",,,,,,1311,X,,,2019-07-22 00:18:29 EDT
200643898,627700,2007-08-22 19:15:00,,"Employee Is Killed When Caught Between Derrick, Rig Floor","DERRICK,EJECTED,CAUGHT BETWEEN,TONGS,CONCUSSION,OIL RIG",,,,,,1381,X,,,2019-07-22 00:18:29 EDT
200643963,627700,2007-10-18 00:45:00,,Employee Is Killed When Pulled Into Equipment,"ROTATING PARTS,DRILL OPERATOR,DRILL PIPE,CAUGHT BY,CONSTRUCTION,CRUSHED,TEXTILE",,,,,,1381,X,,,2019-07-22 00:18:29 EDT
200643989,627700,2007-10-15 16:30:00,,Employee Is Killed When Struck by Pump-In Sub,"HEAD,OIL WELL DRILLING,STRUCK BY,CONCUSSION,FALLING OBJECT",,,,,,1381,X,,,2019-07-22 00:18:29 EDT
200643997,627700,2007-10-26 08:00:00,,Three Employees Are Burned in Explosion When Heater Is Lit,"BURN,HEATER,EXPLOSION,OIL WELL SERVICING,OIL RIG",,,,,,1389,,,,2019-07-22 00:18:29 EDT
200644029,627700,2008-01-11 20:30:00,,Worker Is Killed  after Falling Into Oil Sludge Pit,"PIT,FALL",,,,,,1389,X,,,2019-07-22 00:18:29 EDT
200644052,627700,2008-03-06 17:15:00,,"Employee Is Burned When Fuel Ignites,later Dies","BURN,CLOTHING,GAS WELL,FLAMMABLE LIQUID,FIRE,STORAGE TANK,VALVE,CHEMICAL VAPOR",,,,,,1389,X,,,2019-07-22 00:18:29 EDT
200644110,627700,2008-05-28 10:45:00,,Employee Is Killed When Struck by Pressurized Hose,"GAS WELL,WELL,GAS,HOSE,HIGH PRESSURE,GAS LEAK,STRUCK BY",,,,,,1389,X,,,2019-07-22 00:18:29 EDT
200644136,627700,2008-07-18 15:00:00,,Employee Is Struck by Drill Line and Is Killed,"WELL SERVICE RIG,WIRE ROPE,STRUCK BY,OIL RIG,CONTUSION",,,,,,1381,X,,,2019-07-22 00:18:29 EDT
200644185,627700,2008-08-11 10:00:00,,Employee Is Ejected from Rod Basket and Is Killed,"EJECTED,GUY,FALL,FALL PROTECTION,OIL WELL SERVICING,TWO-BLOCKING,ELEVATED WORK PLAT,UNGUARDED,CONTUSION",,,,,,1389,X,,,2019-07-22 00:18:29 EDT
200644193,627700,2008-08-27 10:00:00,,Employee Is Killed in Explosion and Fire at Oil Well,"BURN,FIRE,OIL WELL DRILLING,EXPLOSION,OIL WELL SERVICING",,,,,,1389,X,,,2019-07-22 00:18:29 EDT
200644219,627700,2008-08-13 02:00:00,,Employee Is Struck by Falling Block and Is Killed,"DRILL OPERATOR,BLOCKS,STRUCK BY,FALLING OBJECT",,,,,,1381,X,,,2019-07-22 00:18:29 EDT
200644227,627700,2008-09-04 23:45:00,,Employee Is Killed When Struck by Falling Pipe,"UNSECURED,LOAD SHIFT,TRUCK,NECK,OFF LOADING,PIPE,STRUCK BY,TRUCK DRIVER",,,,,,1311,X,,,2019-07-22 00:18:29 EDT
200644276,627700,2008-09-24 13:55:00,,"Employee Is Burned in Oil Well Explosion, Later Dies","BURN,FIRE,OIL WELL DRILLING,EXPLOSION,OIL WELL SERVICING",,,,,,1389,X,,,2019-07-22 00:18:29 EDT
200644284,627700,2008-10-20 17:45:00,,Employee Is Killed When Crushed by Block,"STANDPIPE,SHEAR,BRAKE,PIN,DRUM,WELL,CONSTRUCTION,CRUSHED,PIPE,LOST CONTROL",,,,,,1389,X,,,2019-07-22 00:18:29 EDT
200644342,627700,2008-11-20 11:25:00,,Employee Is Killed When Struck by a Pump Jack Horsehead,"HEAD,MAINTENANCE,REPAIR,OIL WELL DRILLING,GAS,LOCKOUT,STRUCK BY,FLYING OBJECT,OIL RIG",,,,,,1389,X,,,2019-07-22 00:18:29 EDT
200644409,627700,2008-09-24 18:00:00,,"Employee Is Burned When Oil Well Blows Out, Later Dies","BURN,FIRE,OIL RIG",,,,,,1311,X,,,2019-07-22 00:18:29 EDT
200644573,627700,2009-11-17 16:30:00,,"Employee Is Killed, Another Dies by Falling Crane","INDUSTRIAL TRUCK,STRUCK BY,FALLING OBJECT,CRANE",,,,,,1381,X,,,2019-07-22 00:18:29 EDT
200644599,627700,2010-01-01 08:00:00,,Drill Pipe Falls and Kills Worker,"DERRICK,HEAD,DRILL PIPE,EQUIPMENT FAILURE,CRUSHED,STRUCK BY,CONCUSSION,TRAILER,LOST CONTROL",,,,,,1381,X,,,2019-07-22 00:18:29 EDT
200644615,627700,2009-12-26 07:30:00,,"Driller Killed by Collapsing Derrick, Coworker Hurt by Metal","DERRICK,FRACTURE,HEAD,DRILL OPERATOR,COLLAPSE,OIL WELL DRILLING,STRUCK BY,CONCUSSION,DERRICK PLATFORM,LEG",,,,,,1381,X,,,2019-07-22 00:18:29 EDT
200644680,627700,2010-02-17 16:20:00,,Employee Is Killed in Crude Oil Explosion,"OIL DRUM,FLAMMABLE VAPORS,OIL TANK,CRUDE OIL,EXPLOSION,FUEL OIL,SMOKING,CATWALK,PUMPING STATION",,,,,,1311,X,,,2019-07-22 00:18:29 EDT
200644722,627700,2010-06-28 09:00:00,,Employe Is Struck by Pipe; Is Electrocuted and Dies,"ELECTROCUTED,STRUCK BY",,,,,,1381,X,,,2019-07-22 00:18:29 EDT
200644839,627700,2010-08-13 15:34:00,,"Employee Is Burned in Welding Explosion, Later Dies","BURN,VAPOR,FIRE,IGNITION SYSTEM,WELDING,EXPLOSION,FALL",,,,,,1389,X,,,2019-07-22 00:18:29 EDT
200644847,627700,2010-08-26 10:30:00,,Employee Dies While Setting Up Mud Logging Trailer,WELL,,,,,,1381,X,,,2019-07-22 00:18:29 EDT
200644904,627700,2010-06-30 10:40:00,,Worker Using Cutting Torch Is Killed When Tank Explodes,"BURN,FLAMMABLE VAPORS,ACETYLENE,OIL TANK,OIL WELL DRILLING,WELDING,EXPLOSION",,,,,,1311,X,,,2019-07-22 00:18:29 EDT
200644961,627700,2011-01-22 03:30:00,,Employee Is Struck and Killed by Mousehole Pipe,"HOIST,PIPE,STRUCK BY,METAL PIPE,OIL RIG",,,,,,1311,X,,,2019-07-22 00:18:29 EDT
200645026,627700,2011-05-24 10:30:00,,Employee Is Caught Between Objects and Is Asphxiated,"CHAIN,ASPHYXIATED,COUNTERBALANCE,CAUGHT BETWEEN,PULLEY,PUMP,OIL RIG,INATTENTION",,,,,,1389,X,,,2019-07-22 00:18:29 EDT
200645042,627700,2011-06-24 16:00:00,,Employee Collapses and Dies Possibly from Heat Illness,"HEART,COLLAPSE,CASTING,HEAT EXHAUSTION",,,,,,1381,X,,,2019-07-22 00:18:29 EDT
200645125,627700,2011-07-30 02:30:00,,Employee Dies in Explosion,"BURN,FLAMMABLE LIQUID,FIRE,EXPLOSION,FUEL OIL,INATTENTION",,,,,,1389,X,,,2019-07-22 00:18:29 EDT
200645158,627700,2011-09-08 09:30:00,,Employee Is Killed When Struck by Pump Jack,"HEAD,GAS WELL,ABRASION,OIL WELL SERVICING,STRUCK BY,CONTUSION",,,,,,1389,X,,,2019-07-22 00:18:29 EDT
200645174,627700,2011-10-13 13:15:00,,Employee Is Killed When Struck by Block and Pipe,"HEAD,HOISTING MECHANISM,PIPE,STRUCK BY,CONCUSSION,LOST CONTROL,OIL RIG",,,,,,1381,X,,,2019-07-22 00:18:29 EDT
200645182,627700,2011-11-11 10:15:00,,"Employee's Leg Is Pinned and Suffers Blood Clot , Later Dies","BLOOD CLOT,EMBOLISM,FRACTURE,PINNED,CAUGHT BY,INDUSTRIAL TRUCK,ANKLE,OVERTURN",,,,,,1389,X,,,2019-07-22 00:18:29 EDT
200645190,627700,2011-11-07 03:15:00,,Falling Equipment Strikes and Kills Oil Rig Worker,"OIL WELL DRILLING,LUBRICATING FLUID,EQUIPMENT FAILURE,STRUCK BY,FALLING OBJECT,GAS WELL DRILLING",,,,,,1381,X,,,2019-07-22 00:18:29 EDT
200645208,627700,2011-08-29 17:00:00,,Employee Dies in Route to Hospital,"HEAT,OIL WELL DRILLING,HEAT EXHAUSTION,OIL RIG,HIGH TEMPERATURE",,,,,,1381,X,,,2019-07-22 00:18:29 EDT
200645232,627700,2012-01-20 23:40:00,,Employee Is Burned in Flash Fire,"BURN,FIRE,WELL,TRIPPED,FLOOR OPENING",,,,,,1381,,,,2019-07-22 00:18:29 EDT
200645240,627700,2012-02-03 11:50:00,,Employee Is Killed When Struck by Falling Load,"FRACTURE,UNSECURED,OIL WELL DRILLING,TRUCK,ABRASION,PELVIS,OFF LOADING,STRUCK BY,GAS WELL DRILLING,CONTUSION",,,,,,1311,X,,,2019-07-22 00:18:29 EDT
200677193,418800,2007-11-17 08:00:00,,Employee Strikes Rod Basket and Is Killed,"DERRICKMAN,DRILL PIPE,STRUCK AGAINST,FALL PROTECTION,OIL RIG",O,,,A,E,1381,X,,,2019-07-22 00:18:29 EDT
200710069,636900,1996-07-01 14:13:00,,Employee killed by falling counterweight on oil rig,"HEAD,RIGGING,WIRE ROPE,COUNTERBALANCE,OIL WELL DRILLING,BROKEN CABLE,EQUIPMENT FAILURE,STRUCK BY,OIL RIG",,,,,,1381,X,,,2019-07-22 00:18:29 EDT
200710168,636900,1996-08-30 11:30:00,,ELECTRIC SHOCK - STRUCK BY LIGHTNING,"STORM,ELECTRICAL,E GI VII,ELECTROCUTED,LIGHTNING",,,,,,1389,X,,,2019-07-22 00:18:29 EDT
200710283,636900,1997-10-03 07:30:00,,Employee killed when struck by falling pipe casing,"HEAD,WORK RULES,OIL WELL SERVICING,PIPE,STRUCK BY,FALLING OBJECT",,,,,,1389,X,,,2019-07-22 00:18:29 EDT
200710325,636900,1997-10-10 17:30:00,,Employee killed in gas well blowout,"GAS WELL,UNSECURED,WORK RULES,NATURAL GAS,HIGH PRESSURE,BLOWOUT--OIL WELL,OIL WELL SERVICING,STRUCK BY,FLYING OBJECT,PRESSURE RELEASE",,,,,,1389,X,,,2019-07-22 00:18:29 EDT
200710499,636900,1998-05-06 12:00:00,,Five employees burned in oil well explosion and fire,"FLAMMABLE VAPORS,WORK RULES,EXPLOSION,BLOWOUT--OIL WELL,EXTENSION HANDLE,BURN,FLAMMABLE LIQUID,FIRE,OIL WELL SERVICING,MECH MALFUNCTION",,,,,,"1381,1389",,,,2019-07-22 00:18:29 EDT
200710861,636900,2000-01-18 14:00:00,,Employee dies while working at oil rig,"OIL WELL DRILLING,OIL RIG",,,,,,1381,X,,,2019-07-22 00:18:29 EDT
